FlightCode,IATACode
NH219+MNL+B763-NRT,763
6E195-VTZ/BLR-A320,320
CLT-STL US484  A319,319
VY614 ACE-BCN|320,320
4H321+DAC+AT72-BKK,AT7
TTE-UPG [JT359],None
NNG-LHW|JD094|319,319
TO414(B738) LBAxIBZ,73H
BK610(B738) TSN,738
XK890(320) LYS,320
JED-SAH [SV739],None
FR469+EMA+738-ACE,738
HU088-BKK/NNG-B738,738
SW414-FRA/WDH-332,332
AT72[XK516] NCE-BIA,AT7
BU066(F50) IRP,F50
6E586 GAU-BOM A320,320
DOH-TUN QR547  320,320
WS637(73H) HNL,73H
EU247-319 CTU-CSX,319
AB011 AYT-FMO,None
AB324(A320) HAM,320
YM870 TGD-LJU|F100,100
B6432(A320) EWR,320
FR376-RAK/CRL-B738,738
FR692 HHN-TFS|B738,738
LS894+IBZ+733-EMA,733
U2269 LYS-AGA,None
7J192-DYU/AER-735,735
G4831(M80) LAS,M80
BOM-JAI AI840  319,319
NU402 ISG-OKA|B734,734
UG191 GAF-TOE,None
CI196(333) HKG,333
YAT-YPO YN753  DH1,DH1
KWE-XIY SC568/B738,738
QN809 LED-EVN,None
CA407+CTU+321-NNG,321
UN756+LHR+333-ABZ,333
TK996-TIF/IST-A319,319
TPE-SYD CI700/A333,333
LY602+TLV+B763-PEK,763
Y8297-JPR/CGB-E145,ER4
ID922(B739) CGKxMDC,739
Q6503(DH8A) ULP,DH1
TK184(A320) IST,320
US125-738 FDF-MIA,738
IY386(A320) BOMxADE,320
PGD-RFD G4994  M80,M80
ZH435(A320) XIY,320
GK199-320 OIT-NRT,320
321[ZB594] LEI-MAN,321
73H[X3134] CFU-MUC,73H
GS523-SHA/TSN-A321,321
X3332 CFU-MUC|B738,73H
3L601 ZRH-EBA|DH8C,DH3
NT113 LPA-TFN,None
JJ204-320 BSB-UDI,320
A320[EI979] DUB-ADB,320
BHY-HAK GS897  E190,E90
B738[KU101] SAW-KWI,738
A320[G8097] IXL-DEL,320
UR267+HMA+AT7-NJC,AT7
G3377+JPA+B738-GRU,738
US909(ER4) ELH,ER4
IAD-LGB B6661  A320,320
UA849-AMS/IAD-B763,763
QF626-SYD/KTA-73H,73H
SGN-SIN [JT479],None
OZ615 KPO-GMP|A320,320
FR068 TFS-SDR|738,738
KQ025 EDL-NBO|733,733
H2912(319) GRU,319
8L385(B738) XIY,738
B6146-320 SRQ-LGA,320
J3405(JS31) YSMxYPY,J31
VB624(733) PVR,733
CJJ-CJU KE863/B739,739
A306[W5900] IKA-DXB,AB6
TL183 DRW-MCV,None
HGH-SYX NS763/E190,E90
DY890 OUL-ALC B738,73H
V7624(B712) NTExMPL,717
TO450 LIL-VCE|B738,73H
4T392(A320) HRGxZRH,320
CA160-738 RLK-PEK,738
AC670 YYJ-YYZ A320,320
S7328-VVO/OVB-A320,320
JD100-HGH/TAO-A319,319
FR083-FEZ/NTE-738,738
DL986(M88) TUL,M88
WNZ-ZUH|SC633|738,738
B738[BW521] ANU-KIN,738
WN092 OAK-MCI B737,73W
IST-FRU QH020  B738,73H
KA246-HKG/CRK-A320,320
IR488 BOM-IKA,None
GDN-SVG|W6924|320,320
738[HU789] XMN-CSX,738
TK772+OSS+319-IST,319
FNC-STR X3707  B738,73H
KMG-JHG KY583/B737,73G
MF943-DLC/XMN-738,738
OZ729+SEA+A333-ICN,333
E90[GS623] TSN-TXN,E90
B738[FZ554] DXB-JUB,73H
GVA-PMI LX057  320,320
GS962(E190) HAK,E90
U2687(A319) NTE,319
SFO-LHR BA431/B744,744
OZ984+IST+A321-MUC,321
BG079-738 DAC-SIN,738
JL963 NRT-ORD|773,773
DY952 LED-OSL,None
LIS-BIO|U2435|319,319
7F370(AT43) YZS,AT4
B6002(E190) AUS,E90
CZ605(B738) CSX,738
CA529+CGQ+319-TAO,319
FR512-PMI/MST-B738,738
2G744 IKT-HTA|AN4,AN4
KWL-TPE CZ543/B738,738
VB590-GDL/VSA-B733,733
B738[DL104] DTW-GCM,738
TCX787 MAN-PFO|321,321
FR631(B738) LPAxBRE,738
LTN-LPA [FR140],None
G4159-PSM/SFB-M80,M80
HEL-SVL BE259  AT7,AT7
W9189+KET+AT7-RGN,AT7
TG444 BKK-KMG A333,333
AT180(AT72) CMN,AT7
PR007 OZC-MNL 320,320
A319[CZ775] YNJ-DLC,319
NK342 BWI-DFW|A320,320
B744[VS833] MAN-LAS,744
U2427(A319) LGW,319
3L371(AT72) ZAD,AT7
73G[KY585] HGH-KMG,73G
W3961 QRW-LOS DH8D,DH4
319[SU506] KHV-HRB,319
SZX-TYN [CA605],None
AT695 CMN-BZV,None
AF121 FLR-CDG,None
FR664+BZR+738-NYO,738
U2659(A319) KRKxBFS,319
STM-MAO G3925  738,738
SV241(333) COK,333
MS249+CAI+330-PEK,330
FCO-SIN SQ152  772,772
A5520 ORY-RDZ|AT7,AT7
3U394 LXA-XNN 319,319
AA870 SEA-ORD 738,738
OR138 AUA-CUR 763,763
DL888 LGA-SYR CRJ7,CR7
XIY-KHG MU779/A319,319
SV747+MED+E70-AHB,E70
CZ852(320) HRB,320
U6627 SVX-PEK,None
JJN-CSX ZH806/A320,320
W6590(320) GVA,320
ZH138-CGO/URC-A320,320
PC544(B738) ADBxASR,738
DD068+DMK+B738-SNO,738
TO896+EMA+73H-DLM,73H
E190[TM604] LAD-MPM,E90
FR792 AGP-BLQ|738,738
HG337 VIE-TFS|320,320
FR125(B738) STN,738
GMP-USN|OZ605|320,320
RUH-DAC SV191  772,772
SK548-73H AGP-GOT,73H
DY750+ARN+B738-SPU,73H
NTE-AJA [XK235],None
SKD-KZN HY679  A320,320
FRA-BVC X3164/B738,73H
3U067 XUZ-DLC,None
321[3U870] CGO-CGQ,321
PPW-WRY [LM012],None
ACC-LOS|3G938|319,319
IG877-FCO/VIE-320,320
PRG-OVB S7540/A320,320
ADZ-PTY|CM859|E90,E90
TPE-HGH MF132/B738,738
HU725 XIY-NKG B738,738
EMA-LPA FR711/B738,738
736[AH744] LYS-TLM,736
TNA-SZX HU049  738,738
B772[DT295] LAD-JNB,772
7I954+AUA+MD83-CCS,M83
DV482 BON-CUR|BNI,BNI
TS076+LRM+A310-YHZ,310
FV991(A319) LED,319
SPU-CGN 4U881/A319,319
BT979-735 RIX-ZRH,735
US981(E145) BHMxMIA,ER4
SF34[3M759] TPA-PBI,SF3
A5676+RDZ+AT7-ORY,AT7
DME-LBD S7944  A321,321
TS062(330) YUL,330
B737[WN790] LGA-ATL,73W
W6954 SKP-NYO,None
DT450(B737) LADxTMS,73G
B738[LJ074] GMP-CJU,738
SIT-KTN AS103  B734,734
EI743(320) DUB,320
LED-FRU [SU490],None
TR388 CNX-SIN 320,320
GOI-BOM 6E354  A320,320
FR537(738) BRE,738
BOD-BLQ|FR987|738,738
CZ885 CTU-KWE B738,738
B6676 POS-JFK|A320,320
4O669 VSA-MEX|320,320
CCU-IXA|6E642|320,320
PE641-VIE/ACH-E170,E70
WT590 YTL-YXL,None
KUF-SVX 7R402  CR2,CR2
LYS-AMS AF262  F70,F70
FR574(738) RHO,738
B737[WN912] BUR-LAS,73W
CA087 CTS-PEK B738,738
W6218(A320) CRA,320
AC066 CUN-YYC|A319,319
CTU-TAO [SC820],None
AYT-TXL ST745  A321,321
FR713-CRL/MAN-738,738
FR946 TPS-KRK 738,738
ARN-PMI DY584  B738,73H
PHX-ANC AA622  320,320
ATH-NTE TO101  B738,73H
AZA-PIA G4188  MD80,M80
AD362 POA-SDU|E90,E90
M4835-CAI/SSH-DH4,DH4
SC659-TAO/PVG-B738,738
ZH741-738 TNA-DLC,738
EP207-100 AZD-THR,100
NZ020-SYD/CHC-A320,320
VA250-PER/ALH-F50,F50
XY214 JED-LHE|A330,330
IE668(DHC6) RNL,DHT
F9965(319) OMA,319
DY632-BDU/OSL-733,733
CTU-CZX MU383  A320,320
TG877 CPH-BKK|773,773
PD287+YHZ+DH8D-YUL,DH4
OSL-BOO [DY842],None
TO415+LGW+73H-FAO,73H
AD081-IPN/GRU-AT7,AT7
JU937-CDG/BEG-A320,320
SJC-LIH AS147/B738,73H
A3166+HER+320-TLV,320
ATH-TLS|AF785|320,320
HEA-DEL 4Q146  A320,320
PN110+KMG+319-JHG,319
ACC-JNB SA008  A332,332
UL678-HKG/BKK-A332,332
MO660-YCS/YRT-AT43,AT4
3U180 CTU-TSA|A320,320
BE883(DH8D) SOUxLRH,DH4
VVO-PUS SU694  A319,319
BAH-MAA GF235  A321,321
DPL-MNL|PR711|320,320
IE612 HIR-BNY DHC6,DHT
BNE-TWB Q6981  DH1,DH1
DY825(73H) GOT,73H
4O697-CUU/MEX-A320,320
B738[FR427] WRO-BLQ,738
320[MU767] HGH-WUH,320
CZ961 CGK-XMN|738,738
DUB-CTA EI992  A320,320
TIP-DXB EK036  B773,773
UU303 TMM-RUN AT72,AT7
NCE-AJA|XK330|AT7,AT7
W6912 BCN-VNO|320,320
WN343(73W) FLL,73W
HY228(763) SHJ,763
FR960 BDS-EIN B738,738
MU259 SWA-SHA,None
B738[FR584] TSF-BUD,738
AE604 HUN-KHH E190,E90
PHX-MKE [AA252],None
U2148+STN+319-OVD,319
B738[FR312] NRN-PMO,738
AA465+CCS+B738-DFW,738
UR081(AT72) VKOxVOZ,AT7
MU286 CTU-CZX|320,320
9W711+IXL+B737-DEL,73W
738[FR421] BHX-AGP,738
A330[TG834] PUS-BKK,330
BRE-ALC FR194  738,738
MU801-320 CKG-NGB,320
MU708-KHN/SHA-A320,320
QS963 PMI-PRG|738,738
U6534 FRU-SVX,None
VY556+MAH+320-BCN,320
AI982-IXJ/IXL-A319,319
8R211(SF34) ROS,SF3
US304-ER4 MIA-SDF,ER4
738[UA008] CNS-GUM,738
PK673-310 MED-ISB,310
AJA-DCM|A5901|AT5,AT5
CAI-ATH A3053  738,738
ICN-TSN GS260  A321,321
KIX-NRT LH772  B744,744
V7885+SXB+B712-BOD,717
IY907 DAR-NBO|738,738
PK379 LBA-ISB 310,310
9C405(A320) CANxSHA,320
73H[HV968] AMS-LPA,73H
LBA-DLM TO700  73H,73H
4O289-CTM/MEX-320,320
B738[SC632] XMN-HGH,738
MPL-LTN [U2503],None
SJU-VIJ AA884/DHC6,DHT
TZ119 SIN-OOL B772,772
AA593-CLO/MIA-B738,738
WS022(73W) YQM,73W
TE457+VIX+L410-CAW,L4T
FEG-KRR R3556  73H,73H
CAN-HYN [MU069],None
OZ559 HGH-PUS|320,320
B739[KE482] NGO-PUS,739
HET-TGO [CZ298],None
FR171-SKG/CIA-738,738
HY073 DME-FEG A320,320
DL889-73H JFK-SDQ,73H
FR230(B738) EIN,738
PC877 SAW-MRS 738,738
BFS-EWR UA373/B752,752
CDG-DTW AF853  A343,343
5J905-319 TAG-MNL,319
CZ622+CIH+A320-DAT,320
MS358-773 CAN-CAI,773
S7146-320 NOZ-DME,320
CA483(A333) ARN,333
FR760 PFO-STN 738,738
PX748(DH8C) TBG,DH3
V7619(B712) AJAxSXB,717
UET-ISB NL861  734,734
AY227-HEL/PVG-343,343
KE794-CMB/ICN-A333,333
BOM-ZRH LX353/A333,333
TG016-TPE/BKK-A330,330
DEL-DAC AI952/A320,320
UX545+BCN+B738-TFN,738
TS592-YVR/CUN-A330,330
HKG-DME UN348  B763,763
PUS-HKG|KE366|739,739
BTJ-PEN FY963/AT72,AT7
HY642-TAS/TLV-B764,764
U2491 PMI-BFS,None
MU130(A320) PVG,320
738[SC235] TAO-WUS,738
VIE-ESB [PC714],None
DH1[WF889] MJF-OSY,DH1
AA328(A319) MCIxCLT,319
LS379(B733) EDI,733
FUG-XMN|GS242|E90,E90
G4936 MLI-LAS,None
OD289(B739) BKI,739
JD391 LHW-NNG,None
STN-GCI GR110  AT72,AT7
AV461+CLO+A330-MAD,330
320[3K857] SIN-BKK,320
OZ442(333) TAS,333
G5113 KWL-AEB|CR9,CR9
ORY-SVQ|VY932|320,320
SVX-KLV U6365  320,320
G9198 SHJ-KHI 320,320
MXP-LED|AZ072|320,320
MU158 PVG-CGQ|A320,320
5J473(A320) MNLxKIX,320
FR050+CTA+738-BGY,738
AI122 KWI-GOI,None
TS599 YVR-PVR|330,330
IR989-AB6 AMS-IKA,AB6
BK546 NGB-SYX|B738,738
X3351-73H FUE-STR,73H
TTN-MCO [F9667],None
TT525 SYD-BNE|320,320
CZ775 ZYI-PEK|A319,319
VY835-TFS/BCN-A320,320
AB620 HAM-CFU|320,320
F9757(A319) AUS,319
KA027(A320) HKG,320
AF935+PNR+332-CDG,332
V7972 VCE-REG 717,717
CZ671-CGQ/TPE-A320,320
KU342(A340) KUL,340
DMM-EAM SV680  E70,E70
CAN-BNE|CZ096|332,332
US688 LIT-ORD ER4,ER4
ZH870-ZUH/FOC-B738,738
CY212(A320) LCAxTLV,320
AI805 CCU-IMF,None
VB196-VER/GDL-B733,733
W6919+TSF+A320-PRG,320
SV018-RAS/MED-AB6,AB6
TRF-STN FR345  738,738
B735[QN355] EVN-ATH,735
U6223 KRR-DXB|A320,320
B738[LJ954] CRK-ICN,738
AM076 TAM-MTY|AT72,AT7
WN337-73W MSY-SAN,73W
SA313 FRA-JNB|A346,346
JD001 YIH-PEK|A320,320
CA756 PEK-TXN|B738,738
FR410(B738) GOAxCAG,738
JW455(A320) NRT,320
AA288(A321) CLTxLAS,321
4U417-SJJ/TXL-A319,319
FR587 LIG-STN|738,738
5J934-319 ILO-GES,319
FR848 DUB-WMI B738,738
TO428-MAH/LGW-73H,73H
DME-LLK U6097  A320,320
738[LJ704] CJU-PVG,738
CRK-SIN 5J888  319,319
B5234(B190) WIL,BE1
AT118 DLA-CMN|B738,738
QH732(B735) URC,735
NS822(E190) NNGxCKG,E90
DY324-SVG/ALC-B738,73H
WN646 DEN-DTW|B737,73W
JD682(320) CGO,320
VY764-FCO/VLC-320,320
RJ357+BOM+A319-AMM,319
J9583 KWI-CAI|A320,320
ZH528-320 XIY-SZX,320
EMA-BHD BE353  DH4,DH4
738[US816] PBI-LGA,738
321[OZ115] GMP-KIX,321
AF606 LFW-CDG 343,343
J5773-AGN/TKE-DHP,DHP
A319[NK058] DEN-MSP,319
JE206 ZNZ-JNB B738,738
B737[CZ188] KWL-WUH,73G
B6348-E90 SJU-JAX,E90
ET068+BKO+763-ADD,763
G4336+SFB+M80-MDT,M80
AZ031-DUS/CTA-320,320
BB187+LRM+SF34-SJU,SF3
D7447+KUL+330-PVG,330
JJ200-320 CGR-GRU,320
B6871-FLL/SJO-320,320
G9471-SHJ/KWI-A320,320
AB926(B738) CGNxMAH,738
VB682(733) MEX,733
738[CZ319] KWE-HKT,738
A3072(DH8D) ATHxEFL,DH4
BGW-ARN|W2734|320,320
CA063-CGQ/CTU-321,321
HF821(319) ABJ,319
9W483 BOM-LKO|B738,73H
U2813 AGP-BFS|A319,319
NKG-XIY|ZH765|738,738
GQ542(JS41) RHOxHER,J41
US459(A319) CLExDFW,319
FR698 TFS-SVQ B738,738
FM260 PVG-CTU|B738,738
MIA-LRM|US467|ER4,ER4
FR203 EMA-ALC,None
HA989 HNL-SYD|332,332
TX665 PAP-SDQ|333,333
TLC-FLL NK384/A319,319
SHJ-JED G9939  A320,320
US250 NAS-DFW B738,738
KL975 ACC-AMS,None
VIX-SDU JJ852  A319,319
U2365(A319) AMSxLIS,319
AB561 LEJ-FNC|B738,738
KEJ-SVO SU434/A321,321
EY523 AUH-JNB,None
CA647+HGH+738-DLC,738
FR207(738) EDI,738
LHR-MSP DL967  B764,764
BR478+KHH+321-PVG,321
SAW-EZS PC314/B738,738
E190[KC846] TSE-URC,E90
AAR-AGP|FR156|738,738
ATP[PL854] SML-NAS,ATP
IAD-BRU SN814  A332,332
738[MU644] PEK-WNZ,738
MI742 MDC-SIN A320,320
4Q985+DEL+320-KBL,320
NS564(E190) NNG,E90
BA091(A320) TIP,320
MH239 KUL-PER,None
KE206 ICN-NAN|A332,332
JJ773-CGB/GRU-320,320
CZ066(B738) NGBxSWA,738
A3519 LED-ATH 320,320
YQF-YYC AC472  BEH,BEH
GE567-FOC/RMQ-A321,321
AI935 GAU-DEL 320,320
ZB564-AGA/MAN-A320,320
VSA-MTY|VB710|733,733
TL314 KTA-PHE|E70,E70
ME213(A320) BSR,320
IR912-ZAH/GBT-F100,100
G3057 AJU-SSA|B738,738
GDL-LAX UA410/A319,319
NTE-BIA [XK780],None
9U728-DUB/KIV-E190,E90
A3301+ZTH+DH4-ATH,DH4
A320[JJ422] BSB-FLN,320
DY366-DUB/OSL-73H,73H
MU062-321 WUX-TPE,321
HN751(CRJ2) KDHxKBL,CR2
HY305-320 LED-UGC,320
MU560-CSX/YNZ-733,733
4O509 GDL-SAT,None
EI524 DUB-STR 320,320
3U784(A320) TSA,320
FDF-SLU [TX981],None
PY013 POS-CUR 733,733
FR206+GRO+738-CRL,738
Y4779-CUL/GDL-A319,319
YCU-HRB [CZ772],None
9C192 KMG-SHA 320,320
FR905+TPS+738-GRO,738
SVX-KBP [S7014],None
AF779 MRS-NTE 319,319
KC857-DZN/TSE-E190,E90
U6080+GOJ+A320-PRG,320
TFS-LGW TCX738  B752,752
G3514 JPA-GIG|738,738
FR013 TSF-BCN,None
CZ846-320 BKK-CSX,320
BRU-GDN [K2452],None
BRS-INV [U2373],None
SV164(A333) JED,333
J3056-J31 YHY-YSM,J31
CI426-TSA/SHA-333,333
DXB-LKO FZ921/B738,73H
G8691 GAU-DEL|A320,320
SU470 IST-ROV|319,319
AB6[SV261] TBZ-MED,AB6
HX517-SGN/HKG-A320,320
HU168 HAK-CAN B738,738
MF326-FOC/SIN-B738,738
SD484(320) KRT,320
TOM244 DSA-PMI|73H,73H
MO386-YRT/YWG-FRJ,FRJ
FR929+CIY+738-PSA,738
TFS-EMA|ZB986|321,321
EQ904 GYE-LOH|E190,E90
DH8C[WF340] BOO-TRD,DH3
VA769 PER-LEA|100,100
DD646(B738) UBPxDMK,738
STN-HAJ 4U887  A319,319
KIX-HKG NH099  B763,763
G5983 KWL-AEB,None
SIN-BOM GA392  73H,73H
9W670-73H BOM-SIN,73H
EY336-CMB/AUH-A320,320
AK263-320 KUL-LBU,320
SK848-ARN/ORD-333,333
FR531 ORK-FAO|738,738
SNA-GDL [4O940],None
XV321-SXM/DOM-JS32,J32
HGH-CAN HU866  738,738
V9822-IOM/BHD-L410,L4T
VA921 PER-BME F100,100
FR084+STN+738-KIR,738
B738[CZ281] KWE-TAO,738
G5967+HDG+CR9-CKG,CR9
AB711(73G) CLY,73G
B744[VS250] LGW-HAV,744
MBJ-JFK|DL905|73H,73H
DT179-VPE/SDD-B737,73G
UN917+DME+735-KEJ,735
H2825 CPO-LSC,None
QR062 JRO-DAR A320,320
FG809(B734) KDHxDEL,734
JED-AZD SV489  AB6,AB6
CZ925-CSX/NNG-738,738
Y7667(B738) OVB,738
MM211(320) NRT,320
FR223 PMI-CIA,None
MU675 XNN-CKG|320,320
MU604 LHW-WUH|B738,738
B744[CI569] TPE-LAX,744
EGO-GOJ Y7142  738,738
FR648 STN-WRO,None
DL660-CLT/SLC-320,320
TNA-SHE HU697  738,738
LHR-LAX NZ371/B773,773
JP178(CRJ2) SJJxLJU,CR2
MAA-CMB AI349  A321,321
8Q602 IST-ODS|320,320
9C387 KMG-SHA A320,320
320[RJ204] VIE-ZRH,320
JJ919 FOR-BEL,None
MU830+CZX+320-XMN,320
LRR-SHJ G9961  A320,320
BSL-FRA [LH737],None
BOM-IXD AI939  CRJ7,CR7
ET254 BEY-ADD,None
FR059 CHQ-NYO B738,738
FD369-PNH/DMK-A320,320
BCN-CTA|VY539|320,320
F9261(A319) DENxMSY,319
ANC-STG KS456  SF3,SF3
XK777-NCE/BIA-AT72,AT7
320[AB584] ZRH-NAP,320
QF121(DH4) PBO,DH4
A320[B6695] SDQ-BOS,320
EY528(A320) AUH,320
AD737 IPN-PLU|AT4,AT4
XIY-LZO GS929  E190,E90
HA410(B712) HNLxITO,717
R3291 YKS-NER,None
AA700+MGA+B738-MIA,738
3M280-ATL/MCN-SF34,SF3
B6161-JFK/LIR-320,320
YYZ-SNU [CU665],None
FR150 LGW-KUN|B738,738
YBP-XIY [3U573],None
SXF-SVG DY203/B738,73H
FR101-BLQ/DUB-B738,738
6E495-CCU/BKK-A320,320
BA964-319 LHR-SVG,319
PS410 VIE-ODS|E190,E90
TK490-332 KBL-IST,332
LGG-RHO|HQ049|320,320
NS971 ZUH-NGB|E90,E90
A319[SU793] VVO-YKS,319
FR527-STN/MRS-B738,738
AK486-320 JHB-KBR,320
AF279(E190) PUFxCDG,E90
VY175-320 ACE-BCN,320
A320[VY754] LHR-BIO,320
FR236+EDI+738-DUB,738
KE254+BNE+A333-ICN,333
OKJ-ICN [KE547],None
IY657-SAH/BEY-A330,330
7F599 YCS-YRT AT4,AT4
4U640(A319) BRIxSTR,319
ZB043 AGA-MAN|320,320
HU621-CKG/ENY-738,738
AC010(319) YYZ,319
EI672-DUB/ATH-320,320
DT582 LAD-CBT|73G,73G
AY945-HEL/DME-A319,319
HGH-SZX|9C942|320,320
L410[YC840] TQL-SLY,L4T
Y7668 KRR-OVB,None
LAX-PEK [CA776],None
UN724+GDX+763-DME,763
EY757(A320) AUH,320
GFF-SYD ZL123  SF3,SF3
FL841 MBJ-MCO|73G,73G
PEK-NGO [CA471],None
YUL-YVP 7F083  B732,73M
A333[CI039] GUM-TPE,333
ZH137-SZX/GYS-A319,319
IOS953 KJA-IKT|CRJ2,CR2
VY233 BCN-TFN 320,320
AS824 PDX-ORD|73G,73G
JH252 FUK-FSZ E70,E70
FR947+BLQ+738-SUF,738
TIJ-TPQ Y4222/A319,319
PIE-SYR G4861  320,320
AC971-319 YYZ-VRA,319
ST701 MUC-EBL,None
8L358-319 HFE-PVG,319
SC782+TAO+B738-SHE,738
PD064 YHZ-YYT DH8D,DH4
CA308-ARN/PEK-A333,333
SFO-LHR AY017/B744,744
B735[QH219] FRU-TAS,735
PY135(B733) MIAxGEO,733
A320[CZ816] XIY-TAO,320
KM276-320 CWL-MLA,320
FR981-EMA/FAO-B738,738
AI532-IXR/DEL-321,321
AA465 LAX-BDL,None
TO469-LBA/TFS-B738,73H
V7809(B712) BOD,717
ULK-YKS R3971  A40,A40
KUF-VKO UN684  738,738
IR919-THR/GBT-F100,100
FR097 NRN-RIX|B738,738
VS174 LHR-MSP|B764,764
738[FR876] KIR-FAO,738
SYX-KHN|JD066|320,320
W3074+ABB+73G-LOS,73G
FR914-TFS/HHN-738,738
X3013+MUC+B738-PMI,73H
TO441 NTE-MLA B738,73H
SZX-SJW NS433  73G,73G
M80[G4262] BZN-AZA,M80
HO676 HKT-PVG,None
CDG-NAP|AF505|321,321
KY328(73G) YTY,73G
DL361 ATL-RTB,None
SI348(AT43) GCI,AT4
346[VS562] HKG-LHR,346
SY784-MSP/CUN-738,738
VY675 CPH-ALC,None
NZ813 WLG-SYD 320,320
X3613 AYT-NUE|73H,73H
GOJ-PRG [OK449],None
VY040 BCN-CMN|320,320
PVG-URC [MU732],None
AK783(320) CAN,320
VY085(A320) OVDxBCN,320
JL700 NRT-ORD|773,773
A3832 HER-CDG|A320,320
SX500-HAM/BRN-D328,D38
UN060(B763) SVXxBKK,763
NCL-RHO LS306  752,752
QB292 GSM-DXB|F50,F50
KU997+KUL+A340-CGK,340
JQ729-MEL/ZQN-320,320
MMX-BUD W6173  320,320
GA872+PDG+738-CGK,738
F9655-CLE/TTN-A319,319
G3913 CNF-SSA|738,738
LG617+HAM+DH4-SCN,DH4
HNL-SAN HA398  A332,332
VOZ-MUC YQ529/SB20,S20
SSA-CNF G3192  738,738
U2734 LPL-FUE,None
FR454-EGC/BRS-B738,738
AB998-320 MUC-MJT,320
QS092-PRG/VLC-738,738
RJ988 FRA-AMM|319,319
KB709 PBH-IXB|A319,319
MZR-IKA EP126  100,100
SMF-JFK [B6099],None
MO481-YGX/YTH-AT4,AT4
W6879+KTW+320-TLV,320
M6316+MEU+E120-BEL,EM2
JFK-TLV LY717  B744,744
DL530(752) CDG,752
TO774 NTE-ATH 73H,73H
VY006(319) FLR,319
ISB-LBA PK670  A310,310
MOT-LAS G4820  M80,M80
LHR-RDU AA066/B763,763
WN762 SDF-PHX,None
WN200 DEN-ATL|73W,73W
SIN-CNX MI117  320,320
UN125+KHV+773-DME,773
W6768 TRF-GDN A320,320
NL791(A320) LHE,320
EK416 DXB-LCA|B773,773
SV604 RUH-KRT 772,772
320[W6250] CIA-KTW,320
EK772+SGN+772-DXB,772
NH524 NRT-TAO B763,763
G3143+POA+738-EZE,738
JD557 HET-CGO|320,320
M6655 ITB-STM,None
LCA-MAN TO231/B738,73H
AMS-YVR|KL398|330,330
B738[OK000] PRG-PMI,738
ULN-ULG [EF154],None
SVG-KSU|BM405|ER4,ER4
3U950-JZH/CTU-319,319
DL345-M88 MSP-MEM,M88
B772[BG601] DAC-LHR,772
A319[IB624] DME-MAD,319
AD233(AT7) BRA,AT7
S7760(A333) PEKxSVO,333
BJ360-321 DJE-LIL,321
CZ655(E90) HKG,E90
DY329+OSL+73H-AMS,73H
FR599 CRL-IBZ 738,738
FR989 BLQ-PMO|B738,738
NH304(B763) MNLxNRT,763
GA754(A332) KIX,332
MCT-TRV [WY902],None
CTU-WNZ EU079  319,319
Y9450(T134) MRX,TU3
SFO-LHR|BA785|744,744
O6099(A318) GIGxFLN,318
URC-KRL MU573/A320,320
UX284 LPA-SCQ 738,738
VS771(744) MAN,744
WF083 RVK-OSY DH1,DH1
B738[ZH531] NNG-PEK,738
FR406 MAN-BUD,None
WS978 YYZ-NAS,None
CZ521 CTU-CSX,None
E70[SV538] JED-BAH,E70
LH675 BOS-MUC A333,333
SJU-POP [JY261],None
US876 PHL-SDQ|A320,320
S7004-319 DME-CEK,319
AI204-IDR/DEL-320,320
UA857(744) HKG,744
XIY-YTY [ZH810],None
AS713 KOA-SEA B738,73H
DEL-IXB AI063/A321,321
WN253 ECP-BNA,None
QV496-ODY/VTE-AT72,AT7
PVG-DYG|FM650|738,738
KY308-KMG/LJG-B737,73G
320[OA742] IST-ATH,320
B737[WS420] GCM-YYZ,73W
320[G4733] PIE-PBG,320
ON733+MAJ+733-TRW,733
DHT[SB028] WLS-FUT,DHT
XQ666-738 ADB-TZX,738
WN623(B737) FNTxLAS,73W
3M508(SF34) TPA,SF3
TS553-310 YUL-BCN,310
D2549-CR2 CEE-DME,CR2
NGB-SIN TR363/A320,320
G3480-GRU/MCZ-738,738
BG643-DEL/DAC-B738,738
IE519 RBV-MUA DHT,DHT
6E763+BOM+320-HYD,320
MU622+HFE+320-CTU,320
KCH-SIN MH641  738,738
ZI129+ORY+A320-QSF,320
HER-BSL [AB385],None
CKG-XFN [G5059],None
BGW-TBS UY382  M83,M83
Y4365+MLM+A320-LAX,320
A321[ZB481] LGW-HRG,321
LGA-SRQ B6554  320,320
SBN-LAS G4104  M80,M80
AHB-RUH XY744  A320,320
LG661 LUX-NCE|DH8D,DH4
BE804 WAT-MAN|DH8D,DH4
DL305 JFK-VCE 764,764
HAN-TBB VN768  AT72,AT7
V7622-VLC/NTE-717,717
AE781 RMQ-HGH|E190,E90
5C803 DRK-SJO DHC6,DHT
LAX-CUN AM958  738,738
319[JJ288] CGH-SDU,319
TYN-SHE 3U707/A321,321
B738[HU948] HGH-SHE,738
SHE-XMN|HU206|738,738
73H[AS131] ANC-LAS,73H
PD386-YSB/YTZ-DH4,DH4
FZ970 DXB-HAS 73H,73H
BOD-LIS U2967/A319,319
EI927+DUB+A320-VIE,320
SY538+PSP+73G-MSP,73G
CZ362-E90 CAN-CZX,E90
ZL290 BHQ-SYD SF3,SF3
B6076(A320) BQN,320
SKG-RYG FR674  B738,738
LH725 FRA-KIX|744,744
MS123 LXR-CDG,None
ABJ737-SSA/LAZ-EMB,EMB
